step,epoch,loss,train_ppl,learning_rate,eval_loss,eval_ppl
160800,52.669505404520145,1.3065,3.6932247780709075,1.2379158672968041e-05,,
161000,52.735014739600395,1.3244,3.759928720844856,1.2332366290767864e-05,,
161200,52.800524074680645,1.3231,3.7550439892712135,1.2285573908567684e-05,,
161400,52.86603340976089,1.3105,3.7080272624152393,1.2238781526367509e-05,,
161600,52.93154274484114,1.3129,3.7169372155119746,1.219198914416733e-05,,
161800,52.99705207992139,1.3183,3.7370629670994733,1.2145196761967152e-05,,
161809,53.0,,,,1.7357531785964966,5.6731991272246605
162000,53.06256141500164,1.3113,3.710994871110377,1.2098404379766975e-05,,
162200,53.12807075008189,1.3084,3.7002485756439443,1.2051611997566797e-05,,
162400,53.19358008516213,1.3004,3.670764679869168,1.200481961536662e-05,,
162600,53.25908942024238,1.3137,3.719911955021536,1.195802723316644e-05,,
162800,53.32459875532263,1.3222,3.7516659700175503,1.1911234850966263e-05,,
163000,53.39010809040288,1.3202,3.7441701364097337,1.1864442468766084e-05,,
163200,53.45561742548313,1.3067,3.693963496895942,1.1817650086565909e-05,,
163400,53.521126760563384,1.3002,3.670030600343594,1.177085770436573e-05,,
163600,53.58663609564363,1.2836,3.609610962799412,1.1724065322165552e-05,,
163800,53.65214543072388,1.3018,3.6759073494497225,1.1677272939965375e-05,,
164000,53.71765476580413,1.3333,3.793541441194258,1.1630480557765197e-05,,
164200,53.78316410088438,1.3277,3.772356980974214,1.1583688175565018e-05,,
164400,53.84867343596463,1.3236,3.7569219807245884,1.153689579336484e-05,,
164600,53.91418277104487,1.3163,3.7295963103109484,1.1490103411164663e-05,,
164800,53.97969210612512,1.3141,3.7214002174361838,1.1443311028964484e-05,,
164862,54.0,,,,1.75484299659729,5.782539792259353
165000,54.04520144120537,1.2889,3.6287926875716954,1.1396518646764308e-05,,
165200,54.11071077628562,1.2694,3.558716691643397,1.134972626456413e-05,,
165400,54.17622011136587,1.2997,3.668196043720798,1.1302933882363952e-05,,
165600,54.241729446446115,1.2771,3.586224579626028,1.1256141500163773e-05,,
165800,54.307238781526365,1.2871,3.6222667358526204,1.1209349117963595e-05,,
166000,54.372748116606616,1.2901,3.633149852572923,1.1162556735763418e-05,,
166200,54.438257451686866,1.2902,3.6335131857245346,1.111576435356324e-05,,
166400,54.503766786767116,1.3,3.6692966676192444,1.1068971971363063e-05,,
166600,54.569276121847366,1.2852,3.61539096310707,1.1022179589162884e-05,,
166800,54.63478545692761,1.2977,3.6608669831369602,1.0975387206962708e-05,,
167000,54.70029479200786,1.3032,3.681057223809858,1.092859482476253e-05,,
167200,54.76580412708811,1.2932,3.6444300924541237,1.0881802442562352e-05,,
167400,54.83131346216836,1.2942,3.6480763453691814,1.0835010060362173e-05,,
167600,54.89682279724861,1.3008,3.672233279441449,1.0788217678161995e-05,,
167800,54.962332132328854,1.2957,3.6535525660259363,1.0741425295961818e-05,,
167915,55.0,,,,1.7151919603347778,5.557742276037905
168000,55.027841467409104,1.2661,3.5469922824759994,1.069463291376164e-05,,
168200,55.093350802489354,1.266,3.546637600982122,1.0647840531561461e-05,,
168400,55.158860137569604,1.2938,3.6466174066382324,1.0601048149361284e-05,,
168600,55.224369472649855,1.2889,3.6287926875716954,1.0554255767161107e-05,,
168800,55.289878807730105,1.2794,3.5944823889996314,1.050746338496093e-05,,
169000,55.35538814281035,1.2913,3.6375122493105647,1.0460671002760752e-05,,
169200,55.4208974778906,1.2934,3.6451590513660763,1.0413878620560573e-05,,
169400,55.48640681297085,1.2734,3.5729800661411386,1.0367086238360395e-05,,
169600,55.5519161480511,1.2808,3.5995181885814236,1.0320293856160218e-05,,
169800,55.61742548313135,1.2831,3.6078066084441915,1.027350147396004e-05,,
170000,55.68293481821159,1.2899,3.6324232952605615,1.0226709091759861e-05,,
170200,55.74844415329184,1.2827,3.606363774386863,1.0179916709559684e-05,,
170400,55.81395348837209,1.305,3.6876890937050164,1.0133124327359506e-05,,
170600,55.87946282345234,1.3001,3.6696636156331013,1.0086331945159329e-05,,
170800,55.94497215853259,1.2897,3.6316968832451324,1.003953956295915e-05,,
170968,56.0,,,,1.704615831375122,5.499272613355286
171000,56.010481493612836,1.2759,3.581923691179652,9.992747180758973e-06,,
171200,56.07599082869309,1.2759,3.581923691179652,9.945954798558795e-06,,
171400,56.14150016377334,1.2649,3.5427384445502437,9.899162416358618e-06,,
171600,56.20700949885359,1.2732,3.5722655415827482,9.85237003415844e-06,,
171800,56.27251883393384,1.3108,3.709139837471878,9.805577651958261e-06,,
172000,56.33802816901409,1.2729,3.5711940226561483,9.758785269758084e-06,,
172200,56.40353750409433,1.2804,3.598078669229055,9.711992887557906e-06,,
172400,56.46904683917458,1.2895,3.630970616497579,9.665200505357729e-06,,
172600,56.53455617425483,1.2807,3.5991582547595566,9.61840812315755e-06,,
172800,56.60006550933508,1.3011,3.6733351146923052,9.571615740957372e-06,,
173000,56.66557484441533,1.2995,3.6674624778710845,9.524823358757193e-06,,
173200,56.731084179495575,1.2836,3.609610962799412,9.478030976557018e-06,,
173400,56.796593514575825,1.2894,3.630607537590177,9.431238594356839e-06,,
173600,56.862102849656075,1.2833,3.6085282419268236,9.384446212156661e-06,,
173800,56.927612184736326,1.2981,3.662331622838627,9.337653829956484e-06,,
174000,56.993121519816576,1.2749,3.5783435578534797,9.290861447756306e-06,,
174021,57.0,,,,1.7149306535720825,5.556290190124055
174200,57.058630854896826,1.2719,3.5676246136354535,9.244069065556129e-06,,
174400,57.12414018997707,1.2824,3.6052820275246895,9.19727668335595e-06,,
174600,57.18964952505732,1.2592,3.5226022780095905,9.150484301155772e-06,,
174800,57.25515886013757,1.2713,3.5654846809112875,9.103691918955593e-06,,
175000,57.32066819521782,1.2753,3.579775181582279,9.056899536755418e-06,,
175200,57.38617753029807,1.2622,3.533185952417476,9.010107154555238e-06,,
175400,57.45168686537831,1.2916,3.6386036666897796,8.963314772355061e-06,,
175600,57.517196200458564,1.2779,3.5890947071876806,8.916522390154884e-06,,
175800,57.582705535538814,1.2632,3.536720905551882,8.869730007954706e-06,,
176000,57.648214870619064,1.272,3.5679813939355345,8.822937625754529e-06,,
176200,57.713724205699314,1.2818,3.6031195071291693,8.77614524355435e-06,,
176400,57.77923354077956,1.286,3.6182844331112394,8.729352861354172e-06,,
176600,57.84474287585981,1.2921,3.6404234234243966,8.682560479153993e-06,,
176800,57.91025221094006,1.2651,3.5434470630986468,8.635768096953817e-06,,
177000,57.97576154602031,1.2939,3.646982086612591,8.588975714753638e-06,,
177074,58.0,,,,1.7332768440246582,5.65916776843272
177200,58.04127088110056,1.2737,3.5740521209611638,8.542183332553461e-06,,
177400,58.10678021618081,1.2596,3.5240116007665545,8.495390950353282e-06,,
177600,58.17228955126105,1.2639,3.5391974768846075,8.448598568153106e-06,,
177800,58.2377988863413,1.2785,3.5912488101782674,8.401806185952927e-06,,
178000,58.30330822142155,1.2753,3.579775181582279,8.35501380375275e-06,,
178200,58.3688175565018,1.2648,3.5423841884188905,8.308221421552572e-06,,
178400,58.43432689158205,1.2666,3.5487662220651774,8.261429039352393e-06,,
178600,58.499836226662296,1.2654,3.5445102566886413,8.214636657152217e-06,,
178800,58.56534556174255,1.2666,3.5487662220651774,8.167844274952038e-06,,
179000,58.6308548968228,1.2776,3.5880181402686366,8.12105189275186e-06,,
179200,58.69636423190305,1.2932,3.6444300924541237,8.074259510551682e-06,,
179400,58.7618735669833,1.2726,3.5701228251370134,8.027467128351506e-06,,
179600,58.82738290206355,1.2489,3.4865056910920607,7.980674746151327e-06,,
179800,58.89289223714379,1.2525,3.4990797312723565,7.93388236395115e-06,,
180000,58.95840157222404,1.2754,3.58013317699991,7.88708998175097e-06,,
180127,59.0,,,,1.7171176671981812,5.568455170120134
180200,59.02391090730429,1.2659,3.546282954954621,7.840297599550793e-06,,
180400,59.08942024238454,1.2507,3.4927870528656553,7.793505217350616e-06,,
180600,59.15492957746479,1.2746,3.5772702157954823,7.746712835150438e-06,,
180800,59.220438912545035,1.2674,3.5516063709509096,7.69992045295026e-06,,
181000,59.285948247625285,1.2583,3.519433362185404,7.653128070750082e-06,,
181200,59.351457582705535,1.3057,3.690271379765288,7.606335688549904e-06,,
181400,59.416966917785786,1.2461,3.4767571295122743,7.559543306349727e-06,,
181600,59.482476252866036,1.2457,3.4753667047639585,7.5127509241495485e-06,,
181800,59.54798558794628,1.2443,3.470504595647814,7.465958541949371e-06,,
182000,59.61349492302653,1.2652,3.543801425522783,7.419166159749193e-06,,
182200,59.67900425810678,1.2806,3.598798356929272,7.372373777549016e-06,,
182400,59.74451359318703,1.2604,3.5268319380316555,7.325581395348838e-06,,
182600,59.81002292826728,1.2522,3.498030164795818,7.27878901314866e-06,,
182800,59.87553226334753,1.2642,3.5402593954074866,7.2319966309484815e-06,,
183000,59.94104159842777,1.2432,3.4666891394782207,7.185204248748303e-06,,
183180,60.0,,,,1.698938012123108,5.4681372116748985
183200,60.006550933508024,1.2531,3.501179809071458,7.138411866548127e-06,,
183400,60.072060268588274,1.2641,3.5399053871686528,7.091619484347948e-06,,
183600,60.137569603668524,1.2572,3.5155641139636717,7.04482710214777e-06,,
183800,60.203078938748774,1.2613,3.530007515571426,6.998034719947593e-06,,
184000,60.26858827382902,1.2576,3.516970620891889,6.951242337747415e-06,,
184200,60.33409760890927,1.251,3.493835046172651,6.904449955547238e-06,,
184400,60.39960694398952,1.2613,3.530007515571426,6.85765757334706e-06,,
184600,60.46511627906977,1.2332,3.4321950062004585,6.810865191146881e-06,,
184800,60.53062561415002,1.2487,3.485808459679308,6.764072808946703e-06,,
185000,60.59613494923027,1.2683,3.5548042555169626,6.7172804267465265e-06,,
185200,60.66164428431051,1.2639,3.5391974768846075,6.670488044546348e-06,,
185400,60.72715361939076,1.2484,3.4847628739871,6.62369566234617e-06,,
185600,60.79266295447101,1.2643,3.5406134390489146,6.576903280145992e-06,,
185800,60.85817228955126,1.26,3.5254214873653824,6.530110897945815e-06,,
186000,60.92368162463151,1.2327,3.4304793376502385,6.483318515745637e-06,,
186200,60.989190959711756,1.256,3.5113479672208983,6.436526133545459e-06,,
186233,61.0,,,,1.7281370162963867,5.630155244575513
186400,61.054700294792006,1.2564,3.5127527873530817,6.389733751345281e-06,,
186600,61.12020962987226,1.229,3.41781001679809,6.342941369145103e-06,,
186800,61.18571896495251,1.2509,3.4934856801366267,6.2961489869449264e-06,,
187000,61.25122830003276,1.2583,3.519433362185404,6.249356604744748e-06,,
187200,61.316737635113,1.2422,3.4632241831056745,6.20256422254457e-06,,
187400,61.38224697019325,1.2525,3.4990797312723565,6.1557718403443925e-06,,
187600,61.4477563052735,1.26,3.5254214873653824,6.108979458144214e-06,,
187800,61.51326564035375,1.2372,3.4459512804320296,6.062187075944037e-06,,
188000,61.578774975434,1.251,3.493835046172651,6.0153946937438586e-06,,
188200,61.64428431051425,1.2521,3.4976803792689064,5.96860231154368e-06,,
188400,61.709793645594495,1.2437,3.4684229174563335,5.921809929343503e-06,,
188600,61.775302980674745,1.2504,3.4917393739094966,5.8750175471433255e-06,,
188800,61.840812315754995,1.2417,3.4614930038450034,5.828225164943148e-06,,
189000,61.906321650835245,1.2495,3.488598222203274,5.78143278274297e-06,,
189200,61.971830985915496,1.2737,3.5740521209611638,5.734640400542792e-06,,
189286,62.0,,,,1.701169490814209,5.480352867761911
189400,62.03734032099574,1.2308,3.42396761500416,5.687848018342614e-06,,
189600,62.10284965607599,1.2398,3.4549224111773853,5.641055636142437e-06,,
189800,62.16835899115624,1.2397,3.454576936210304,5.5942632539422585e-06,,
190000,62.23386832623649,1.2478,3.4826726433945923,5.54747087174208e-06,,
190200,62.29937766131674,1.2507,3.4927870528656553,5.500678489541903e-06,,
190400,62.36488699639699,1.2477,3.4823243935430357,5.4538861073417245e-06,,
190600,62.43039633147723,1.2685,3.555515287468891,5.407093725141547e-06,,
190800,62.49590566655748,1.2434,3.4673825466445214,5.360301342941369e-06,,
191000,62.561415001637734,1.2606,3.527537374960603,5.3135089607411914e-06,,
191200,62.626924336717984,1.2348,3.4376909137639693,5.266716578541014e-06,,
191400,62.692433671798234,1.2703,3.5619209783786174,5.219924196340837e-06,,
191600,62.75794300687848,1.2602,3.526126642175986,5.173131814140658e-06,,
191800,62.82345234195873,1.2491,3.4872030619650425,5.12633943194048e-06,,
192000,62.88896167703898,1.2566,3.5134554081702922,5.079547049740303e-06,,
192200,62.95447101211923,1.236,3.441818618988296,5.0327546675401244e-06,,
192339,63.0,,,,1.6902967691421509,5.421089278446627
192400,63.01998034719948,1.2338,3.4342549411228576,4.985962285339947e-06,,
192600,63.08548968227972,1.2342,3.4356289178763375,4.939169903139769e-06,,
192800,63.15099901735997,1.2353,3.4394101890038438,4.892377520939591e-06,,
193000,63.21650835244022,1.2531,3.501179809071458,4.845585138739413e-06,,
193200,63.28201768752047,1.2347,3.4373471618604747,4.798792756539236e-06,,
193400,63.34752702260072,1.2429,3.4656492887217887,4.752000374339058e-06,,
193600,63.41303635768097,1.2437,3.4684229174563335,4.70520799213888e-06,,
193800,63.478545692761216,1.229,3.41781001679809,4.658415609938703e-06,,
194000,63.544055027841466,1.246,3.4764094711825293,4.611623227738524e-06,,
194200,63.60956436292172,1.237,3.4452621590903743,4.564830845538347e-06,,
194400,63.67507369800197,1.2415,3.4608007744694795,4.518038463338169e-06,,
194600,63.74058303308222,1.2481,3.4837176019235527,4.471246081137991e-06,,
194800,63.80609236816246,1.2422,3.4632241831056745,4.424453698937813e-06,,
195000,63.87160170324271,1.2408,3.458379061625732,4.377661316737635e-06,,
195200,63.93711103832296,1.2509,3.4934856801366267,4.330868934537457e-06,,
195392,64.0,,,,1.7169290781021118,5.567405119210287
195400,64.0026203734032,1.2579,3.518025870357662,4.284076552337279e-06,,
195600,64.06812970848345,1.2335,3.43322481916654,4.237284170137102e-06,,
195800,64.1336390435637,1.2336,3.4335681588151528,4.190491787936924e-06,,
196000,64.19914837864395,1.2468,3.4791917115072186,4.143699405736747e-06,,
196200,64.2646577137242,1.2199,3.3868490317833464,4.0969070235365685e-06,,
196400,64.33016704880446,1.2284,3.415759945870791,4.050114641336391e-06,,
196600,64.3956763838847,1.247,3.4798876194379944,4.003322259136213e-06,,
196800,64.46118571896496,1.2371,3.4456067025331687,3.956529876936035e-06,,
197000,64.5266950540452,1.2463,3.477452550477955,3.909737494735857e-06,,
197200,64.59220438912546,1.2571,3.51521257512951,3.862945112535679e-06,,
197400,64.6577137242057,1.2239,3.4004235588652794,3.8161527303355015e-06,,
197600,64.72322305928594,1.2284,3.415759945870791,3.7693603481353237e-06,,
197800,64.78873239436619,1.236,3.441818618988296,3.7225679659351463e-06,,
198000,64.85424172944644,1.2244,3.4021241957685078,3.675775583734968e-06,,
198200,64.9197510645267,1.2356,3.440442166849482,3.6289832015347906e-06,,
198400,64.98526039960694,1.2499,3.4899939406172282,3.5821908193346123e-06,,
198445,65.0,,,,1.7125557661056519,5.543110282784708
198600,65.0507697346872,1.2333,3.4325382428626257,3.5353984371344345e-06,,
198800,65.11627906976744,1.2208,3.3898985679974047,3.488606054934257e-06,,
199000,65.1817884048477,1.217,3.3770413975343523,3.441813672734079e-06,,
199200,65.24729773992794,1.2535,3.5025805611268206,3.3950212905339014e-06,,
199400,65.3128070750082,1.2286,3.4164431661797185,3.348228908333723e-06,,
199600,65.37831641008843,1.2349,3.438034700044374,3.3014365261335458e-06,,
199800,65.44382574516868,1.2296,3.4198613181370314,3.254644143933368e-06,,
200000,65.50933508024893,1.2435,3.4677293022366764,3.2078517617331905e-06,,
200200,65.57484441532918,1.2294,3.4191774142660707,3.1610593795330122e-06,,
200400,65.64035375040943,1.2357,3.440786228268951,3.1142669973328344e-06,,
200600,65.70586308548968,1.2525,3.4990797312723565,3.0674746151326566e-06,,
200800,65.77137242056993,1.2168,3.376366056791171,3.0206822329324787e-06,,
201000,65.83688175565018,1.2313,3.425680026878956,2.973889850732301e-06,,
201200,65.90239109073043,1.2245,3.4024644251992724,2.927097468532123e-06,,
201400,65.96790042581068,1.2366,3.4438843298109645,2.8803050863319452e-06,,
201498,66.0,,,,1.7150046825408936,5.5567015317826565
201600,66.03340976089093,1.2364,3.4431956218180977,2.8335127041317674e-06,,
201800,66.09891909597117,1.2259,3.4072312113662933,2.7867203219315896e-06,,
202000,66.16442843105142,1.2434,3.4673825466445214,2.7399279397314117e-06,,
202200,66.22993776613167,1.2383,3.4497439124056664,2.6931355575312343e-06,,
202400,66.29544710121192,1.2165,3.375353298895413,2.6463431753310565e-06,,
202600,66.36095643629217,1.2344,3.436316112377072,2.5995507931308786e-06,,
202800,66.42646577137242,1.2148,3.3696200729101307,2.5527584109307004e-06,,
203000,66.49197510645267,1.224,3.4007636182238503,2.5059660287305225e-06,,
203200,66.55748444153292,1.2092,3.3508029376559665,2.459173646530345e-06,,
203400,66.62299377661317,1.2352,3.4390662651814212,2.4123812643301673e-06,,
203600,66.68850311169342,1.2061,3.3404315325329392,2.3655888821299895e-06,,
203800,66.75401244677367,1.2296,3.4198613181370314,2.3187964999298116e-06,,
204000,66.81952178185391,1.239,3.452159578528854,2.2720041177296338e-06,,
204200,66.88503111693416,1.248,3.483369247581368,2.225211735529456e-06,,
204400,66.95054045201441,1.2311,3.4249949593826137,2.178419353329278e-06,,
204551,67.0,,,,1.7101014852523804,5.529522614148021
204600,67.01604978709466,1.2214,3.391933117442,2.1316269711291003e-06,,
204800,67.08155912217491,1.1925,3.295309191095809,2.0848345889289224e-06,,
205000,67.14706845725516,1.2216,3.3926115719086734,2.0380422067287446e-06,,
205200,67.21257779233541,1.219,3.3838022389171902,1.9912498245285668e-06,,
205400,67.27808712741566,1.2315,3.4263652314025,1.944457442328389e-06,,
205600,67.34359646249591,1.2299,3.420887430441622,1.8976650601282113e-06,,
205800,67.40910579757616,1.2216,3.3926115719086734,1.8508726779280335e-06,,
206000,67.47461513265641,1.2303,3.422256059121286,1.8040802957278558e-06,,
206200,67.54012446773665,1.2368,3.4445731755592055,1.7572879135276776e-06,,
206400,67.6056338028169,1.2079,3.3464497240389424,1.7104955313275e-06,,
206600,67.67114313789715,1.2314,3.4260226120106148,1.6637031491273221e-06,,
206800,67.7366524729774,1.2492,3.4875517997078354,1.6169107669271443e-06,,
207000,67.80216180805765,1.2092,3.3508029376559665,1.5701183847269664e-06,,
207200,67.8676711431379,1.2333,3.4325382428626257,1.5233260025267888e-06,,
207400,67.93318047821815,1.2302,3.4219138506260838,1.4765336203266108e-06,,
207600,67.9986898132984,1.2363,3.44285131947132,1.4297412381264331e-06,,
207604,68.0,,,,1.6979796886444092,5.462899477522865
207800,68.06419914837865,1.2298,3.420545358802445,1.3829488559262553e-06,,
208000,68.1297084834589,1.2176,3.379068230361916,1.3361564737260775e-06,,
208200,68.19521781853915,1.2208,3.3898985679974047,1.2893640915258996e-06,,
208400,68.26072715361938,1.2152,3.3709681905448465,1.2425717093257218e-06,,
208600,68.32623648869964,1.2363,3.44285131947132,1.195779327125544e-06,,
208800,68.39174582377989,1.2345,3.436659761170463,1.1489869449253663e-06,,
209000,68.45725515886014,1.2193,3.384817531875194,1.1021945627251885e-06,,
209200,68.52276449394039,1.2176,3.379068230361916,1.0554021805250105e-06,,
209400,68.58827382902064,1.2227,3.3963454979205747,1.0086097983248328e-06,,
209600,68.65378316410089,1.2133,3.3645694317286465,9.61817416124655e-07,,
209800,68.71929249918114,1.2331,3.4318518038602415,9.150250339244772e-07,,
210000,68.78480183426139,1.1997,3.319121037050049,8.682326517242992e-07,,
210200,68.85031116934164,1.224,3.4007636182238503,8.214402695241215e-07,,
210400,68.91582050442187,1.2458,3.4757142588118475,7.746478873239438e-07,,
210600,68.98132983950212,1.2116,3.3588545227436857,7.278555051237658e-07,,
210657,69.0,,,,1.6979875564575195,5.462942458764078
210800,69.04683917458237,1.2033,3.3310914065204793,6.810631229235881e-07,,
211000,69.11234850966262,1.2207,3.389559595089532,6.342707407234102e-07,,
211200,69.17785784474287,1.2385,3.4504339301876255,5.874783585232324e-07,,
211400,69.24336717982312,1.239,3.452159578528854,5.406859763230547e-07,,
211600,69.30887651490337,1.2404,3.4569959866345212,4.938935941228768e-07,,
211800,69.37438584998363,1.21,3.3534846525490236,4.4710121192269906e-07,,
212000,69.43989518506388,1.2427,3.46495622817241,4.0030882972252117e-07,,
212200,69.50540452014413,1.2128,3.362887567513875,3.5351644752234334e-07,,
212400,69.57091385522438,1.2147,3.3692831277503776,3.0672406532216555e-07,,
212600,69.63642319030461,1.2298,3.420545358802445,2.5993168312198777e-07,,
212800,69.70193252538486,1.2183,3.3814344061880894,2.1313930092180996e-07,,
213000,69.76744186046511,1.2204,3.3885428797259354,1.6634691872163212e-07,,
213200,69.83295119554536,1.2184,3.3817725665364438,1.195545365214543e-07,,
213400,69.89846053062561,1.2023,3.3277619801046185,7.27621543212765e-08,,
213600,69.96396986570586,1.2104,3.354826314724589,2.5969772121098686e-08,,
213710,70.0,,,,1.6827068328857422,5.380099308787377
213710,70.0,,,,,
